catalog_id	child_asset_type	child_uid	content_date	download_date	lang_id	lang_manual	parent_uid	rel_pos	status_in_corpus	topic	unwrapped_md5	url	version	wrapped_md5
LDC2019E04	.jpg.ldcc	IC0011UXM	2014-02-20	2018-01-05	n/a	n/a	IC0011UX8	16.0	present	R103	e9a4b91ce69235b26f51e956018b39f1	https://proxy11.online.ua/news/r3-c4b7fdb4b7/280_5a4f87a57dfa9.jpg	V1	66f30b031ae0369a2fbf75ff9830240d
LDC2019E04	.jpg.ldcc	IC0011UXN	2014-02-20	2018-01-05	n/a	n/a	IC0011UX8	17.0	present	R103	a33377f12f91695e713832abc81edeae	https://proxy11.online.ua/news/r2-5f452e6fba/280_5a4f7244684ea.jpg	V1	1b69ee2e698e4cd28bd85b1d070089d1
LDC2019E04	.jpg.ldcc	IC0011UXO	2014-02-20	2018-01-05	n/a	n/a	IC0011UX8	18.0	present	R103	37e7a0c9310b44eba0fcf5094ff8d0a9	https://proxy11.online.ua/news/r2-1e4f920a75/280_5a4f5cb0535bc.jpg	V1	5fb716fedf33dfe661c55321eb3f4c13
LDC2019E04	.jpg.ldcc	IC0011UXP	2014-02-20	2018-01-05	n/a	n/a	IC0011UX8	19.0	present	R103	d4453a26fbe9c8d00a278548cae3afd0	https://proxy11.online.ua/news/r3-8803a9a4fa/280_5a4f2a54be39a.jpg	V1	749c92b93105b0b012fd4d56c33f05fe
LDC2019E04	.jpg.ldcc	IC0011UXQ	2014-02-20	2018-01-05	n/a	n/a	IC0011UX8	20.0	present	R103	30341fbec17761d7b8cb235e239059be	https://proxy11.online.ua/news/r3-d3eeca3d81/280_5a4e0310669d0.jpg	V1	f394f5b4c4ba890d7545c9fcef874471
LDC2019E04	.ltf.xml	HC000Q7PU	2014-02-21	2017-11-27	rus	rus	IC0011UYG	2.0	present	R103	da0f3cbef4213151a83fcc11629cd368	https://censor.net.ua/video_news/271993/viju_dvoih_rabotaem_uje_snyali_idem_dalshe_radioperehvat_kak_ubiyitsy_iz_berkuta_rasstrelivali_mayidan	V1	0c9fc91aa12f9cd38aca7380c67c8f7f
LDC2019E04	.jpg.ldcc	HC00055DI	2014-02-21	2017-11-13	n/a	n/a	IC0011UYG	9.0	present	R103	691e279ab4271e98bde6dcd2a8d71ff6	https://storage2.censor.net.ua/video/3/210214_sna.jpg	V1	d7ea396ce34acf15ae1bf9f2413f1ddd
LDC2019E04	.jpg.ldcc	IC0011V0X	n/a	2018-01-05	n/a	n/a	IC0011UZW	23.0	present	R103	23aa2a97ff1815d96abc14cf0ac81c25	https://yt3.ggpht.com/-PpmNnse6nsc/AAAAAAAAAAI/AAAAAAAAAAA/OIucapkgpbc/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	0bdec403a9ab978782d3bd0185564ca7
LDC2019E04	.jpg.ldcc	IC0011V0W	n/a	2018-01-05	n/a	n/a	IC0011UZW	24.0	present	R103	9e249605a38da6f964f63530f6b7a8e1	https://yt3.ggpht.com/-E3TGvymZWc0/AAAAAAAAAAI/AAAAAAAAAAA/T01Mk8Z5rxc/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	1f9958504371fbb8e1f176a711675d10
LDC2019E04	.jpg.ldcc	IC0011V0V	n/a	2018-01-05	n/a	n/a	IC0011UZW	25.0	present	R103	1af36b78f10c2928fd9683283b93b290	https://yt3.ggpht.com/-ymhEE5frBrc/AAAAAAAAAAI/AAAAAAAAAAA/jXV8y9PjaB0/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	ebe2244ab2ace592bda51654ca91dc2e
LDC2019E04	.jpg.ldcc	IC0011V0U	n/a	2018-01-05	n/a	n/a	IC0011UZW	26.0	present	R103	4a5bcdd4958222d29f9778a58797a76b	https://yt3.ggpht.com/-Hj8wrbH-Yb4/AAAAAAAAAAI/AAAAAAAAAAA/VlHiRUGKeFI/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	38ed80e041be9e792d0ea0d9ed38a511
LDC2019E04	.jpg.ldcc	IC0011V0T	n/a	2018-01-05	n/a	n/a	IC0011UZW	27.0	present	R103	5864ecf104bdd54cdd67010efb3068f2	https://yt3.ggpht.com/-uleIevA8VnU/AAAAAAAAAAI/AAAAAAAAAAA/8Z1JlG2WPLo/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	bed10f86a665b2bff68398e6ab27cc80
LDC2019E04	.jpg.ldcc	IC0011V0S	n/a	2018-01-05	n/a	n/a	IC0011UZW	28.0	present	R103	b72096dad5b512ea2f720dbd11fd1d9e	https://yt3.ggpht.com/-ydIiH02HSZQ/AAAAAAAAAAI/AAAAAAAAAAA/mOEz60Xl_BI/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	eb601af690d6ab407fd9fbf16bd10732
LDC2019E04	.jpg.ldcc	IC0011V0Q	n/a	2018-01-05	n/a	n/a	IC0011UZW	29.0	present	R103	b49f450df06f5667823292a4ca50d35f	https://yt3.ggpht.com/-MiE36NyecF0/AAAAAAAAAAI/AAAAAAAAAAA/p-RSWTzeFI4/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	f65837f6965f5697b17e6ee665f7d97c
LDC2019E04	.jpg.ldcc	IC0011V0P	n/a	2018-01-05	n/a	n/a	IC0011UZW	30.0	present	R103	37068c55a1675a1c9953e1d256d41072	https://yt3.ggpht.com/-B1QtzjZkSfQ/AAAAAAAAAAI/AAAAAAAAAAA/icQGdWvOJ9E/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	5d1d07ae2d46a929fe3791484304224f
LDC2019E04	.jpg.ldcc	IC0011V0O	n/a	2018-01-05	n/a	n/a	IC0011UZW	31.0	present	R103	23410fe6d157b8f37e7a31ba20ce2775	https://yt3.ggpht.com/-wiCGN931s0A/AAAAAAAAAAI/AAAAAAAAAAA/BzpRE3CMY8A/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	c3d0675aa780221c104a960ba4a3ef2a
LDC2019E04	.jpg.ldcc	IC0011V0N	n/a	2018-01-05	n/a	n/a	IC0011UZW	32.0	present	R103	d47dbb397a5d0d0f5ab335897c880761	https://yt3.ggpht.com/-yOZAUKCYd2E/AAAAAAAAAAI/AAAAAAAAAAA/ybxxODfFz74/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	1b5b49d0e6b4c3be46d5aad8cebc5d9a
LDC2019E04	.jpg.ldcc	IC0011V0M	n/a	2018-01-05	n/a	n/a	IC0011UZW	33.0	present	R103	4a7144098720a10bd6f63950cd7c0a89	https://yt3.ggpht.com/-Okb0nlmluKg/AAAAAAAAAAI/AAAAAAAAAAA/JN_XbXdnS88/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	9e55b10bf09100176e2381732c7c41f2
LDC2019E04	.jpg.ldcc	IC0011V0L	n/a	2018-01-05	n/a	n/a	IC0011UZW	34.0	present	R103	8c4799fce8397545f7f48fc4738e2817	https://yt3.ggpht.com/-ntGeDpTdAdc/AAAAAAAAAAI/AAAAAAAAAAA/ursM7PCkACw/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	587ceea1c25bf59ef37fdc485eb2de50
LDC2019E04	.jpg.ldcc	IC0011V0K	n/a	2018-01-05	n/a	n/a	IC0011UZW	35.0	present	R103	86aa9970da6383c76f7f50846561257a	https://yt3.ggpht.com/-Cku6e-TSRzw/AAAAAAAAAAI/AAAAAAAAAAA/idA6RiypKzk/s160-c-k-no-mo-rj-c0xffffff/i.jpg	V1	882b838c59d62646aeb5dad2dc139372
LDC2019E04	.jpg.ldcc	IC0011V0H	n/a	2018-01-05	n/a	n/a	IC0011UZW	1.0	present	R103	6036f58c8488e1adf6e52b884ae6d51b	http://i.ytimg.com/vi/KwItNE_B-CA/mqdefault.jpg	V1	4e7457de9f871c651367ec869388b27c
LDC2019E04	.jpg.ldcc	IC0011V0G	n/a	2018-01-05	n/a	n/a	IC0011UZW	2.0	present	R103	77b78f8d11271aca3ccdfa55a7afa482	http://i.ytimg.com/vi/gCgAi9ySJs0/mqdefault.jpg	V1	203fe45226af37f14fecfffa453e8e57
LDC2019E04	.jpg.ldcc	IC0011V0F	n/a	2018-01-05	n/a	n/a	IC0011UZW	3.0	present	R103	c87f8c76e69c52034edf57510ddef7a4	http://i.ytimg.com/vi/Yx7goYp-v28/mqdefault.jpg	V1	61a5642f2fe06ed22c7cf22cdf4364cd
LDC2019E04	.jpg.ldcc	IC0011V0E	n/a	2018-01-05	n/a	n/a	IC0011UZW	4.0	present	R103	63d00a2f18b83ea5df56455422c98457	http://i.ytimg.com/vi/zYC3Y8COC5I/mqdefault.jpg	V1	b176502d0969ce999782b20c38bfdf8a
LDC2019E04	.jpg.ldcc	IC0011V0D	n/a	2018-01-05	n/a	n/a	IC0011UZW	5.0	present	R103	560fe90cf764161c9913e82157ce19dd	http://i.ytimg.com/vi/frmvRN1J3wg/mqdefault.jpg	V1	1dc8fa90996bd53a71ca0604fb7ecb67
LDC2019E04	.jpg.ldcc	IC0011V0C	n/a	2018-01-05	n/a	n/a	IC0011UZW	6.0	present	R103	b3d1912d034b4849c84ace33fa66aa3f	http://i.ytimg.com/vi/06E-tUJi9ds/mqdefault.jpg	V1	320120b4a71aa25a5abe07930b7baf85
LDC2019E04	.jpg.ldcc	IC0011V0B	n/a	2018-01-05	n/a	n/a	IC0011UZW	7.0	present	R103	863a0bb65a105ddc317f770db0af476b	http://i.ytimg.com/vi/-5eoDf1CiWE/mqdefault.jpg	V1	8deb3a7767615039564670e0d937d196
LDC2019E04	.jpg.ldcc	IC0011V0A	n/a	2018-01-05	n/a	n/a	IC0011UZW	8.0	present	R103	303a13d5ab123884a01a45f5a386abb0	http://i.ytimg.com/vi/QT9mbU3FL7g/mqdefault.jpg	V1	0a381db51457c43fb2db633bf7d91f86
LDC2019E04	.jpg.ldcc	IC0011V09	n/a	2018-01-05	n/a	n/a	IC0011UZW	9.0	present	R103	a2e4567920440bde44b7110f0857de82	http://i.ytimg.com/vi/Az39_EidYYY/mqdefault.jpg	V1	07b61327712819895aba54039ed09751
LDC2019E04	.jpg.ldcc	IC0011V08	n/a	2018-01-05	n/a	n/a	IC0011UZW	10.0	present	R103	a4d95d919343a685dfcef243fd94e7d1	http://i.ytimg.com/vi/jA2OrNuyCXM/mqdefault.jpg	V1	31da8ed3b12ad86cedb925c7f733ac7e
LDC2019E04	.jpg.ldcc	IC0011V07	n/a	2018-01-05	n/a	n/a	IC0011UZW	11.0	present	R103	0cbfbf83a286e88349f99c5e5160c850	http://i.ytimg.com/vi/0zbTCH0wuws/mqdefault.jpg	V1	45973503723c8b36b53399110abdd2f4
LDC2019E04	.jpg.ldcc	IC0011V06	n/a	2018-01-05	n/a	n/a	IC0011UZW	12.0	present	R103	b38182022ce512db2e172ee455b470c0	http://i.ytimg.com/vi/LOG3tkGi6I4/mqdefault.jpg	V1	6a157e4bbb0f10924722ddfc4b463fd0
LDC2019E04	.jpg.ldcc	IC0011V05	n/a	2018-01-05	n/a	n/a	IC0011UZW	13.0	present	R103	2815f23602db562fa98963974f42689c	http://i.ytimg.com/vi/h_WkSulPqU4/mqdefault.jpg	V1	d9fe1988f8872b617b8591d163a6dbbd
LDC2019E04	.jpg.ldcc	IC0011V04	n/a	2018-01-05	n/a	n/a	IC0011UZW	14.0	present	R103	f05da45d68b625c418cb190c96665ec0	http://i.ytimg.com/vi/KbTNCpxI0Jo/mqdefault.jpg	V1	46d9a2444069e2937cc81c3bd3114e0c
LDC2019E04	.jpg.ldcc	IC0011V03	n/a	2018-01-05	n/a	n/a	IC0011UZW	15.0	present	R103	3f6e9a7a617a771347255980d74b0262	http://i.ytimg.com/vi/KoA8DM0C0oM/mqdefault.jpg	V1	0bc3a6d2e40850396d758987d3840fe7
LDC2019E04	.jpg.ldcc	IC0011V02	n/a	2018-01-05	n/a	n/a	IC0011UZW	16.0	present	R103	5df6da5ceb603f3c8163dc28a97eb707	http://i.ytimg.com/vi/1aOE-7mpRbA/mqdefault.jpg	V1	b2181026196c5fb91456b7193415736d
LDC2019E04	.jpg.ldcc	IC0011V01	n/a	2018-01-05	n/a	n/a	IC0011UZW	17.0	present	R103	860f73478a2cc6dc9f94d5c95a14aecc	http://i.ytimg.com/vi/3RB21WXPpYU/mqdefault.jpg	V1	b8d96814137d73d317519e1b90bde1d5
LDC2019E04	.jpg.ldcc	IC0011V00	n/a	2018-01-05	n/a	n/a	IC0011UZW	18.0	present	R103	5dcd8ff9cb8694b67457b26f018c30ca	http://i.ytimg.com/vi/9fl9SKU3lfw/mqdefault.jpg	V1	a7432fd635096a830fa3ec758eb7baf0
LDC2019E04	.jpg.ldcc	IC0011UZZ	n/a	2018-01-05	n/a	n/a	IC0011UZW	19.0	present	R103	741865bff72458bc4a954729fdfc1341	http://i.ytimg.com/vi/kkKsFT8ujw0/mqdefault.jpg	V1	d18a7d7d0a4d37acd5b1a60045218960
LDC2019E04	.jpg.ldcc	IC0011UZY	n/a	2018-01-05	n/a	n/a	IC0011UZW	20.0	present	R103	2cd16d02a8fdd412561f5d01a43370ff	http://i.ytimg.com/vi/bVIo_xNZs8Y/mqdefault.jpg	V1	1535c7ce93e7d0e41b3ce5a2ce34f7b7
LDC2019E04	.mp4.ldcc	IC0019MYO	n/a	2018-02-01	n/a	n/a	IC0011UZW	22.0	present	R103	f6fd629c3b7dd7bfa9c7b396ad94f008	https://www.youtube.com/embed/bVIo_xNZs8Y?autoplay=1&controls=2&showinfo=0&rel=0&iv_load_policy=3	V1	33771be29819105f86680f0410c92ac7
LDC2019E04	.ltf.xml	HC000Q7PV	2014-10-24	2017-11-27	rus	rus	IC0011V10	1.0	present	R103	d9b5ab84a6f56b94b30edfcda9123d58	https://artpolitinfo.ru/ukraina-maydan-peremoga-glava-chetvyortaya-nebesnaya-sotnya-i-snayperyi/	V1	b9df27ac7db9249763c2c6e5763ca60b
LDC2019E04	.jpg.ldcc	IC0011V1R	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	16.0	present	R103	b8150ae4c00d4d7cbcab52bfa87226d9	https://artpolitinfo.com/wp-content/uploads/2016/11/pechenki-ot-gosdepa-520x245.jpg	V1	478e72d53072b35c4d318e3b8617167f
LDC2019E04	.jpg.ldcc	IC0011V1Q	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	9.0	present	R103	9ff07287bcf357db5b9ea56e6fc38d47	https://artpolitinfo.com/wp-content/uploads/2015/09/L.-Radzihovskiy-520x245.jpg	V1	d70db944b69de42f64e887bac1946e2c
LDC2019E04	.jpg.ldcc	IC0011V1P	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	29.0	present	R103	c00e9e68fe15b480e93505ad0e52d3b3	https://artpolitinfo.com/wp-content/uploads/2017/07/gorskiy-malcev-520x245.jpg	V1	595b14bae0d135b152182aeeaa11cc85
LDC2019E04	.jpg.ldcc	IC0011V1O	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	11.0	present	R103	d30395a74dba9fb0eb4cca9e9b7a6387	https://artpolitinfo.com/wp-content/uploads/2015/10/V.-A.-Istarhov-520x245.jpg	V1	0735a81f81e48fa63692e9e7982c3447
LDC2019E04	.jpg.ldcc	IC0011V1N	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	18.0	present	R103	5d0b381f64a653dea51e8d9354036800	https://artpolitinfo.com/wp-content/uploads/2016/06/golodnye-igry-520x245.jpg	V1	2346dc3ad2c6f7943eaa0bb6bce9b8ef
LDC2019E04	.jpg.ldcc	IC0011V1M	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	8.0	present	R103	c02a0aab9a477315509951fd5c5b264c	https://artpolitinfo.com/wp-content/uploads/2014/04/Gorskiy-Yu.-E-160x160.jpg	V1	510a6fa8359181c15aa30f553445fa92
LDC2019E04	.jpg.ldcc	IC0011V1K	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	28.0	present	R103	b7fbd2b2d22f0339ffbc13adea6e96fa	https://artpolitinfo.com/wp-content/uploads/2017/11/russkiy-natsionalizm.jpg	V1	c48e08c8e773c8340e6fb4428419d5de
LDC2019E04	.jpg.ldcc	IC0011V1J	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	10.0	present	R103	296b4adf3089f9136c31c331c3e37df2	https://artpolitinfo.com/wp-content/uploads/2014/07/D.-Demushkin-520x245.jpg	V1	8668147e74e556f662777d0c66d788a6
LDC2019E04	.jpg.ldcc	IC0011V1I	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	5.0	present	R103	371f220227f367092c9c2a5726c274be	https://artpolitinfo.com/wp-content/uploads/2014/07/maksimilian-voloshin.jpg	V1	203dd7c43366331bfee95a7ca6e54c50
LDC2019E04	.jpg.ldcc	IC0011V1H	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	26.0	present	R103	ed92ec11f33622480c4a0d35e0b31673	https://artpolitinfo.com/wp-content/uploads/2016/06/kazaki-ural-520x245.jpg	V1	0a24450f364aba978ce9011518f91158
LDC2019E04	.jpg.ldcc	IC0011V1G	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	22.0	present	R103	7836afa8a2538077ca22b541930ca45a	https://artpolitinfo.com/wp-content/uploads/2016/05/fihskie-vvs-520x245.jpg	V1	ab2f993f9a26d5c298d7535823dd25aa
LDC2019E04	.jpg.ldcc	IC0011V1F	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	14.0	present	R103	78b585a355dfd534edea9d6ca3252937	https://artpolitinfo.com/wp-content/uploads/2016/09/samooborona-520x245.jpg	V1	759c9ba583fd68ffb87a143237bfe20a
LDC2019E04	.jpg.ldcc	IC0011V1E	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	27.0	present	R103	9dadea50e369452d2f93f42014fbad29	https://artpolitinfo.com/wp-content/uploads/2016/09/vymiraut-1-520x245.jpg	V1	19d8497b11f194c9426c3c8c9e8c3dc6
LDC2019E04	.jpg.ldcc	IC0011V1D	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	21.0	present	R103	3455132ded35204c1dae8fab03a2ce96	https://artpolitinfo.com/wp-content/uploads/2017/09/mandelshtam-turma.jpg	V1	e92a7e1131c7b41eead3d68eb51092ee
LDC2019E04	.jpg.ldcc	IC0011V1C	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	17.0	present	R103	839195a33bbbc05307eb9a1000a84a00	https://artpolitinfo.com/wp-content/uploads/2016/10/kustodiev-520x245.jpg	V1	98154c35fa1f14308e46ae4c2ef6ba1e
LDC2019E04	.jpg.ldcc	IC0011V1B	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	3.0	present	R103	6c14ad46a7a27dc17407c930aa21fe4c	https://artpolitinfo.com/wp-content/uploads/2014/10/Aleksandr-Mandich.jpg	V1	d0fe6dfeba8fcbeff65878c5cbb89926
LDC2019E04	.jpg.ldcc	IC0011V1A	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	20.0	present	R103	3a40c3f6d7d927801db0c08e6126a5db	https://artpolitinfo.com/wp-content/uploads/2017/11/kostroma_izr14.jpg	V1	222fbbbec4888ecfb5e1393bbf02bd62
LDC2019E04	.jpg.ldcc	IC0011V19	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	19.0	present	R103	dc93d8a15ca9268885bad48e4aa3ca16	https://artpolitinfo.com/wp-content/uploads/2017/12/plakat-golosuy.jpg	V1	efb021393f72c48812f406b577af7010
LDC2019E04	.jpg.ldcc	IC0011V18	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	15.0	present	R103	4bf102eb243b9f349a6db854233b8848	https://artpolitinfo.com/wp-content/uploads/2017/04/serbiy-520x245.jpg	V1	1138f94c9ea32ebbfae193d4f2eb682a
LDC2019E04	.jpg.ldcc	IC0011V17	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	13.0	present	R103	3b4ace0d7d8967844201ea67582efe78	https://artpolitinfo.com/wp-content/uploads/2015/06/banner_maydan.jpg	V1	ee3273237ff1c1d549147569d8f0bc5c
LDC2019E04	.jpg.ldcc	IC0011V16	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	6.0	present	R103	ea4eb885f9a904a13c7995b38a1c0746	https://artpolitinfo.com/wp-content/uploads/2014/07/YUriy-Gorskiy.jpg	V1	81e8fffcbec06284e0f0c9878c492f8e
LDC2019E04	.jpg.ldcc	IC0011V15	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	24.0	present	R103	88b5a2b2c5211fecbf115ad66cb38761	https://artpolitinfo.com/wp-content/uploads/2017/12/putin-zhenih.jpg	V1	a32810226285336b30fea0c1327bce89
LDC2019E04	.jpg.ldcc	IC0011V14	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	23.0	present	R103	eaad8c9437df2e7138c244d50ba2c912	https://artpolitinfo.com/wp-content/uploads/2017/10/imperiy-zla.jpg	V1	f3bbd72b4cf7c8304f2b228b70e9ac9c
LDC2019E04	.jpg.ldcc	IC0011V13	2014-10-24	2018-01-05	n/a	n/a	IC0011V10	25.0	present	R103	94c91b02fa32c513627b5116876c9a02	https://artpolitinfo.com/wp-content/uploads/2017/12/oligarhi.jpg	V1	36cd8d5628d3781181f6a88a9eca38df
LDC2019E04	.mp4.ldcc	IC0019N0V	2014-10-24	2018-02-01	n/a	n/a	IC0011V10	4.0	present	R103	8529556791ae80452f46e2f4cc232177	https://www.youtube.com/embed/F65bofG3ZR8?feature=oembed&wmode=opaque	V1	de72868324f794435929ec64131afa4d
LDC2019E04	.ltf.xml	HC000Q7R8	2017-11-27	2017-11-27	rus	rus	IC0011V2G	1.0	present	R103	6bbde3f32901eeb198f6433b747a6b64	http://www.bolshoyvopros.ru/questions/816364-nebesnaja-sotnja-eto-chto-za-ponjatie-i-kto-eti-ljudi.html	V1	890c3660c38f2fc8206d366bec6aa0e1
LDC2019E04	.jpg.ldcc	IC0011V2T	2017-11-27	2018-01-05	n/a	n/a	IC0011V2G	15.0	present	R103	198dec158b058f2cbeab636da063a70e	http://cdn01.ru/files/users/images/bc/f2/bcf2819a41e4304eed4849c40fe38b55.jpg	V1	cdae3a4639fa11b8235ad91bebff6064
LDC2019E04	.mp4.ldcc	IC0019N8A	2017-11-27	2018-02-01	n/a	n/a	IC0011V2G	12.0	present	R103	d3dbcb3145bf0b0920d8286b00ce31bb	http://www.youtube.com/embed/tvLqeDWWbUc?enablejsapi=1	V1	8adda076058e4059f925e32680905980
LDC2019E04	.mp4.ldcc	IC0019NAY	2017-11-27	2018-02-01	n/a	n/a	IC0011V2G	9.0	present	R103	16ff53b2b10dd802d0b1e11d1b2fd18f	http://www.youtube.com/embed/z0TCDY4nc6A?enablejsapi=1	V1	dc2b4f5d04f2ecb98e4e601e6814c5ff
LDC2019E04	.mp4.ldcc	IC0019N47	2017-11-27	2018-02-01	n/a	n/a	IC0011V2G	7.0	present	R103	c47a10be8d5c0ae847202da38e54bdd7	http://www.youtube.com/embed/lasX8ITcP6U?enablejsapi=1	V1	5f0191a62f49c4cd7af9744b9ac4a727
LDC2019E04	.ltf.xml	HC000Q7PY	2017-11-27	2017-11-27	rus	rus	IC0011VAK	1.0	present	R103	4df75e63d006432c52fbd2c9c7059843	http://news.bigmir.net/ukraine/794657-Snajpery-v-Kieve--foto-i-video-ochevidcev	V1	d8b8e02d6e2a8c6814a1ebf31d809ced
LDC2019E04	.jpg.ldcc	IC0011VB3	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	20.0	present	R103	e439ffebd3edebf7ec9e340424d02560	http://bm.img.com.ua/nxs163/berlin/storage/news/200x150/7/1e/e1d6747d235346df515fcda4e2cad1e7.jpg	V1	87b3a65558b81ab3247ab0e0f5b0322b
LDC2019E04	.jpg.ldcc	IC0011VB2	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	19.0	present	R103	f901663f0c7e0befd868ce89c79c2450	http://bm.img.com.ua/nxs190/berlin/storage/news/200x150/f/34/0973f81b83c048af87a8591e64c4234f.jpg	V1	81b5258c005f1b6965abe3538b44f444
LDC2019E04	.jpg.ldcc	IC0011VB1	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	16.0	present	R103	38955a8dae4355aaccbf57e800895792	http://bm.img.com.ua/nxs107/berlin/storage/news/200x150/c/e7/d8c3683628842ddae8d715b41dc29e7c.jpg	V1	438a401435b42c768c1a084b1de62755
LDC2019E04	.jpg.ldcc	IC0011VB0	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	15.0	present	R103	1c6ad73b517d7a8d7e4ac84dcf1d36d5	http://bm.img.com.ua/nxs272/berlin/storage/news/200x150/f/9c/1cca7d28d23b5e212627eddb6f34d9cf.jpg	V1	1f59bc563a250b0b88252ad3ace59b7b
LDC2019E04	.jpg.ldcc	IC0011VAZ	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	14.0	present	R103	f5a3cc13e64efdc28250719f9bed47e9	http://bm.img.com.ua/nxs105/berlin/storage/news/200x150/4/a6/bacf878663427332b4784279b4660a64.jpg	V1	29a343779854e945b73a6cddbf904b25
LDC2019E04	.jpg.ldcc	IC0011VAY	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	13.0	present	R103	658ce02e8ee218882e1a03885e84b69d	http://bm.img.com.ua/nxs262/berlin/storage/news/200x150/1/c0/9a14adbdb80eaca1b244ab6c85be9c01.jpg	V1	55cf95d677c1ec8c199a484bbf3c5e7b
LDC2019E04	.jpg.ldcc	IC0011VAX	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	18.0	present	R103	950b89f91b525b9017a044cc5c83b088	http://bm.img.com.ua/nxs42/berlin/storage/news/200x150/3/48/871734e67748dc2f9989e7b72443b483.jpg	V1	94731007768680e274b46113fb50adde
LDC2019E04	.jpg.ldcc	IC0011VAW	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	17.0	present	R103	508ea3bd68de8d0418be4394acff39b8	http://bm.img.com.ua/nxs17/berlin/storage/news/200x150/6/4f/379a449d8c7d1457fc660822c13e64f6.jpg	V1	213f41c82f38007584544ba0b9722cbf
LDC2019E04	.jpg.ldcc	IC0011VAV	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	8.0	present	R103	f901f3844bc6e6d7dd61d43581f53a55	http://bm.img.com.ua/nxs269/berlin/storage/news/120x90/e/4c/1b0125046f114049242765688dcb44ce.jpg	V1	f03f44f757d22847c227735e6b658ba8
LDC2019E04	.jpg.ldcc	IC0011VAU	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	7.0	present	R103	285bdee90160d5469c2de6ea50627b0f	http://bm.img.com.ua/nxs257/berlin/storage/news/120x90/9/29/07cdb677e6fcde4587342a747f3f0299.jpg	V1	80b39887bb0c2292a62eb375fdc76e72
LDC2019E04	.jpg.ldcc	IC0011VAS	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	6.0	present	R103	131931f7d4441e961bd1b3f889ce2771	http://bm.img.com.ua/nxs47/berlin/storage/news/120x90/e/b5/c639e0f6041210a87b305ade1c573b5e.jpg	V1	73663a7a7a1db5ed410d306e564f4dc4
LDC2019E04	.jpg.ldcc	IC0011VAP	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	5.0	present	R103	45045ffa9ccf276e07c6f2366086d284	http://bm.img.com.ua/berlin/storage/news/120x90/6/59/a801d19a05d3dfb852c69d9c0daed596.jpg	V1	123249b96ae2a404ac710b0405ce45c9
LDC2019E04	.jpg.ldcc	IC0011VAO	2017-11-27	2018-01-05	n/a	n/a	IC0011VAK	3.0	present	R103	6a90d2b72275a33d7dd05ea41306b824	http://bm.img.com.ua/berlin/storage/news/600x500/a/0b/ec6a90222156809094d0d236b06b40ba.jpg	V1	c0f224677a5253ec8877de245fcc6c61
